%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC5/software defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc5
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
6,3,3,6,3,4,2,0.12,2,2,1,7,1,0,11,0,1,0.5,34.84,11.29,4444.2,0.13,81,0.09,246.9,393.5,0.5,1,2,7,0.07,32,49,17,12,28,45,17,TRUE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
2,5,1,22,0,16,3,0.1,4,2,0.67,10,1,0,9,0,3,1,24.16,13.29,4268.92,0.11,71,0.08,237.16,321.17,0.33,6,8,9,0.08,29,42,12,11,40,70.97,31,FALSE
0,1,2,0,1,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,4,0.17,3,6,3,5,6,33.33,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,11.3,6.13,423.78,0.02,20,0.16,23.54,69.19,1,0,0,3,0.25,7,13,4,7,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.25,2,6,2,6,4,0,2,FALSE
3,5,0,0,5,8,3,0.43,4,1,0.33,9,1,0,7,0,1,0.33,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,0.33,2,4,8,0.14,16,27,7,12,22,41.67,7,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,9,1,3,0,12,5,0.71,2,5,1,15,4,0.75,4,2,5,1,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,0.8,5,8,12,0.5,17,30,4,13,10,42.86,7,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,0,2,FALSE
0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,8,1,1,27.35,3,246.13,0.03,21,0.33,13.67,82.04,1,0,0,3,0.13,9,12,9,6,8,0,3,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
1,7,0,0,0,10,4,1.33,2,1,0.25,9,1,0,3,1,4,1,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,0.25,4,5,7,0.67,8,15,5,6,6,0,3,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
4,39,0,4,12,44,20,0.43,8,1,0.05,49,19,0.95,43,0,12,0.6,57.81,14.27,11770.67,0.27,155,0.07,653.93,824.9,0.95,18,68,31,0.31,53,102,26,14,65,27.12,47,FALSE
0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,2,0.2,2,1,2,1,5,0,4,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,1,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.2,0,5,0,5,5,0,2,FALSE
9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,79.41,9,FALSE
0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,3,0.2,4,5,4,3,5,0,4,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
4,29,2,4,22,34,15,0.44,6,4,0.27,39,15,1,30,0,8,0.53,46.87,13.23,8204.62,0.21,115,0.08,455.81,620.12,1,14,26,26,0.24,43,72,26,16,62,46.43,34,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,9,1,3,0,12,5,0.71,2,5,1,15,4,0.75,4,0,5,1,6.95,27.62,5307.06,0.06,47,0.04,294.84,192.11,0.8,5,8,12,0.5,17,30,4,13,10,42.86,7,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,4,0,0,8,1,0,0,2,0.25,0,4,0,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,1,0,0,2,0.17,6,8,5,4,6,0,4,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
84,223,5,14,125,286,112,0.15,88,18,0.16,383,78,0.69,723,0,99,0.88,75.37,243.43,4466096.06,6.12,2964,0,248116.46,18346.64,0.7,99,173,273,0.12,994,1970,49,24,948,16.12,737,TRUE
0,3,1,0,0,0,2,1,0,2,1,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.5,0,0,5,0.25,0,0,0,0,8,0,0,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.2,0,6,0,6,5,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.25,5,8,5,6,4,0,2,FALSE
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
1,1,6,1,0,0,1,0.08,0,1,1,13,1,0,11,0,1,1,14.59,30,13127.15,0.15,112,0.03,729.29,437.57,1,0,0,14,0.07,40,72,6,9,15,8.33,12,FALSE
0,35,14,0,0,0,22,1,0,15,0.68,70,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0.05,0,0,50,0.28,0,0,0,0,79,0,0,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,3,0.25,2,7,2,6,4,0,2,FALSE
8,11,8,3,9,14,6,0.18,4,2,0.33,34,5,0.8,31,0,2,0.33,50.45,19.92,20022.14,0.34,179,0.05,1112.34,1005.03,0.83,5,7,30,0.11,75,104,32,17,53,27.91,34,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,3,0,0,0,4,2,0.33,2,1,0.5,5,1,0,6,0,2,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,5,0.22,5,10,4,7,9,0,6,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
10,1,2,2,25,0,1,0.06,0,1,1,3,1,0,14,0,0,0,43.12,7.41,2369.02,0.11,68,0.13,131.61,319.63,1,0,0,4,0.02,28,40,17,9,53,65.85,16,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,21.46,5.5,649.15,0.04,31,0.18,36.06,118.03,1,0,0,2,0.08,11,20,7,7,12,0,3,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,3,0.25,2,7,2,6,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,2,0.25,3,4,3,4,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
61,13,9,2,28,20,7,0.02,8,5,0.71,74,4,0.5,301,0,2,0.29,173.1,46.09,367738.91,2.66,1226,0.02,20429.94,7978.56,0.57,6,10,69,0.02,507,719,77,14,394,9.06,303,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
20,23,4,20,34,38,12,0.14,16,7,0.58,47,7,0.55,65,0,10,0.83,41.17,45.26,84328.48,0.62,303,0.02,4684.92,1863.37,0.58,11,19,37,0.08,139,164,43,28,144,45.38,85,FALSE
5,31,0,11,11,48,16,0.36,18,1,0.06,50,12,0.73,34,0,14,0.88,18.94,38.08,27457.39,0.24,150,0.03,1525.41,721.1,0.75,15,24,36,0.25,66,84,13,15,64,39.29,45,TRUE
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,50,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,5,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.13,7,10,7,6,8,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,1,FALSE
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,1,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,FALSE
2,5,1,22,0,16,3,0.1,4,2,0.67,10,1,0,9,0,3,1,26.53,12.27,3994.03,0.11,71,0.08,221.89,325.53,0.33,6,8,9,0.07,29,42,13,11,43,70.97,31,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.33,0,3,0,3,3,0,0,FALSE
0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,3,0.2,3,6,3,5,5,0,3,FALSE
3,5,0,0,5,8,3,0.43,4,1,0.33,9,1,0,7,0,1,0.33,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,0.33,2,4,8,0.14,16,27,7,12,22,41.67,7,FALSE
8,9,2,1,51,14,5,0.1,6,1,0.2,21,3,0.5,49,0,4,0.8,26.48,46.67,57674.24,0.41,245,0.02,3204.12,1235.88,0.6,4,7,18,0.04,112,133,18,15,113,51.49,50,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
0,3,0,0,0,4,2,0.2,2,1,0.5,5,1,0,10,1,2,1,15,10.08,1524.96,0.05,37,0.1,84.72,151.24,0.5,1,2,5,0.17,11,26,6,11,12,0,10,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,FALSE
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,0,2,FALSE
1,7,0,0,0,10,4,1.33,2,1,0.25,9,1,0,3,1,4,1,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,0.25,4,5,7,0.67,8,15,5,6,6,0,3,FALSE
